-0.01;-0.02;1.0;-4.08;3.22;0.98;-0.22;-0.16;-0.51
-0.01;-0.01;0.99;-4.39;3.3;1.03;-0.22;-0.16;-0.51
-0.01;-0.02;1.0;-4.08;3.22;0.98;-0.22;-0.16;-0.51
-0.01;-0.01;0.99;-4.39;3.3;1.03;-0.22;-0.16;-0.51
-0.01;-0.02;0.99;-4.59;3.36;1.0;-0.22;-0.16;-0.52
-0.01;-0.02;0.99;-4.08;3.1;0.97;-0.22;-0.15;-0.51
-0.01;-0.02;0.99;-4.1;3.49;0.9;-0.21;-0.16;-0.51
-0.01;-0.02;0.99;-4.47;3.39;1.08;-0.22;-0.16;-0.51
-0.01;-0.02;0.99;-4.35;3.3;0.99;-0.22;-0.15;-0.51
-0.01;-0.02;1.0;-4.04;3.22;1.07;-0.22;-0.16;-0.51
-0.01;-0.02;0.99;-3.9;3.51;0.97;-0.21;-0.16;-0.51
-0.01;-0.02;0.99;-4.19;2.71;0.97;-0.22;-0.15;-0.51
-0.01;-0.01;1.0;-4.29;2.67;24.06;-0.23;-0.15;-0.51
0.02;0.0;0.99;-5.27;2.32;60.23;-0.29;-0.11;-0.51
-0.02;-0.01;1.0;-4.97;2.62;51.16;-0.36;-0.04;-0.51
-0.01;-0.02;1.0;-4.67;3.21;8.63;-0.39;0.01;-0.51
-0.02;-0.01;0.99;-4.02;4.24;-49.03;-0.38;-0.01;-0.5
0.0;-0.07;0.99;-3.1;4.77;-81.19;-0.33;-0.08;-0.5
-0.01;-0.02;0.99;-3.13;4.34;-81.98;-0.2;-0.15;-0.51
-0.01;-0.04;0.99;-3.43;4.13;-61.01;-0.09;-0.17;-0.5
-0.05;-0.08;1.0;-3.69;3.81;-54.5;0.02;-0.14;-0.51
0.0;0.0;0.99;-3.87;3.58;-20.37;0.07;-0.11;-0.51
-0.01;-0.01;0.99;-5.02;2.89;32.71;0.07;-0.11;-0.51
-0.0;-0.04;1.0;-5.02;2.94;55.28;0.01;-0.15;-0.5
-0.01;0.01;0.99;-4.96;2.26;67.14;-0.08;-0.16;-0.51
-0.02;-0.03;0.99;-5.64;2.44;75.9;-0.2;-0.15;-0.51
-0.0;-0.01;1.0;-5.37;2.42;62.87;-0.29;-0.11;-0.51
-0.01;-0.02;1.0;-4.96;2.25;65.09;-0.37;-0.03;-0.51
0.01;0.02;0.99;-4.53;2.49;49.97;-0.4;0.06;-0.51
-0.02;-0.02;0.99;-4.7;2.86;36.87;-0.42;0.13;-0.5
-0.01;-0.03;0.99;-4.93;2.73;29.77;-0.41;0.18;-0.51
-0.02;-0.01;0.99;-4.25;3.33;-5.36;-0.41;0.19;-0.51
-0.02;-0.02;1.0;-4.03;3.72;-37.09;-0.42;0.17;-0.51
0.01;-0.06;0.99;-3.35;3.99;-51.65;-0.42;0.09;-0.51
-0.0;-0.01;0.99;-3.2;3.99;-67.81;-0.39;0.01;-0.51
-0.03;-0.04;0.99;-2.98;4.21;-73.26;-0.31;-0.09;-0.52
-0.01;-0.0;1.0;-3.59;4.23;-60.7;-0.21;-0.14;-0.51
-0.02;0.01;0.99;-3.51;4.06;-50.5;-0.11;-0.16;-0.5
-0.01;-0.01;0.99;-3.69;3.9;-46.22;-0.01;-0.15;-0.5
-0.02;0.02;0.99;-3.45;4.17;-44.26;0.06;-0.12;-0.5
-0.01;-0.01;0.99;-4.38;3.09;3.31;0.08;-0.11;-0.5
-0.05;-0.07;0.99;-5.7;2.18;93.04;0.03;-0.14;-0.51
-0.0;-0.03;0.99;-5.67;2.1;88.34;-0.13;-0.17;-0.5
-0.02;-0.06;1.0;-5.57;2.36;78.5;-0.27;-0.13;-0.51
-0.03;-0.02;0.99;-5.33;2.26;74.51;-0.37;-0.04;-0.5
-0.03;0.02;1.0;-4.91;2.65;46.63;-0.42;0.05;-0.5
-0.01;-0.04;1.0;-4.77;2.74;39.46;-0.42;0.12;-0.51
-0.01;-0.02;0.99;-4.24;3.09;5.97;-0.43;0.16;-0.51
-0.02;-0.03;0.99;-1.99;3.72;-35.27;-0.43;0.15;-0.51
-0.01;-0.02;0.99;-2.68;4.93;-118.28;-0.42;0.04;-0.5
-0.0;0.01;0.99;-3.27;4.73;-99.86;-0.28;-0.11;-0.5
0.0;-0.01;0.99;-2.87;4.19;-74.28;-0.12;-0.17;-0.5
-0.01;0.0;0.99;-4.86;4.52;4.41;-0.05;-0.19;-0.51
-0.01;-0.01;0.99;-4.14;3.14;1.15;-0.09;-0.19;-0.51
-0.01;-0.01;1.0;-4.15;3.38;1.07;-0.09;-0.2;-0.5
-0.01;-0.01;0.99;-4.28;3.25;1.1;-0.09;-0.2;-0.5
-0.01;-0.01;1.0;-4.58;3.34;1.23;-0.09;-0.19;-0.5
-0.01;-0.01;0.99;-4.29;3.49;1.05;-0.09;-0.2;-0.51
-0.01;-0.01;0.99;-4.36;3.46;1.06;-0.09;-0.19;-0.51
-0.01;-0.02;0.99;-4.14;3.18;1.05;-0.09;-0.19;-0.51
-0.01;-0.01;0.99;-4.08;3.33;0.92;-0.09;-0.2;-0.51
-0.01;-0.02;1.0;-4.07;3.15;1.11;-0.09;-0.19;-0.51
-0.01;-0.02;0.99;-4.46;3.42;1.17;-0.1;-0.19;-0.51
-0.01;-0.01;0.99;-3.99;3.19;1.11;-0.09;-0.2;-0.51
-0.01;-0.01;0.99;-4.21;3.34;1.02;-0.1;-0.19;-0.51
-0.01;-0.01;0.99;-4.3;3.27;1.15;-0.1;-0.19;-0.51
-0.01;0.01;0.99;-4.48;2.8;1.59;-0.1;-0.19;-0.5
-0.05;-0.01;0.99;-3.99;3.52;2.36;-0.1;-0.19;-0.51
-0.01;0.01;0.99;-4.48;2.8;1.59;-0.1;-0.19;-0.5
0.51;-0.1;0.83;-6.56;97.15;7.36;0.07;-0.17;-0.45
0.73;-0.02;0.64;2.48;-22.24;1.08;0.11;-0.19;-0.38
0.37;-0.09;0.88;-8.9;-107.02;16.88;-0.0;-0.18;-0.48
-0.17;0.05;0.95;-0.76;-111.4;9.79;-0.17;-0.18;-0.46
-0.7;-0.02;0.65;5.99;-106.89;28.9;-0.31;-0.15;-0.38
-0.89;0.05;0.43;-9.5;-47.73;-17.39;-0.36;-0.16;-0.29
-0.97;-0.05;0.35;-5.41;56.52;1.4;-0.36;-0.15;-0.27
-0.61;-0.06;0.76;-10.93;124.03;3.73;-0.31;-0.14;-0.39
-0.02;-0.03;0.99;5.4;97.13;-3.0;-0.16;-0.16;-0.49
0.51;-0.06;0.88;-9.13;89.51;0.79;-0.01;-0.16;-0.49
0.75;-0.02;0.7;-10.83;17.14;0.55;0.07;-0.18;-0.43
0.47;-0.03;0.86;-1.64;-122.89;-2.37;0.0;-0.18;-0.48
-0.18;-0.07;1.01;7.38;-128.05;0.35;-0.18;-0.16;-0.49
-0.74;-0.07;0.72;6.99;-135.39;8.65;-0.33;-0.13;-0.4
-1.02;-0.08;0.23;-9.21;-8.9;-2.56;-0.38;-0.14;-0.24
-0.82;-0.12;0.55;-25.12;116.01;4.65;-0.37;-0.13;-0.33
-0.24;-0.15;0.93;6.67;148.31;2.18;-0.26;-0.13;-0.48
0.44;-0.1;0.93;-6.62;109.75;10.24;-0.05;-0.14;-0.51
0.74;-0.01;0.65;-13.41;8.84;-2.89;0.06;-0.18;-0.43
0.55;-0.0;0.8;-13.15;-97.53;-11.24;-0.02;-0.16;-0.5
-0.09;-0.11;1.0;12.39;-138.46;5.94;-0.18;-0.15;-0.49
-0.75;-0.19;0.63;11.78;-130.78;4.96;-0.35;-0.12;-0.37
-1.02;-0.09;0.29;-15.84;22.3;-3.28;-0.39;-0.13;-0.24
-0.71;-0.14;0.7;-11.31;127.71;18.24;-0.37;-0.12;-0.36
-0.19;-0.13;0.95;-11.85;106.42;0.55;-0.25;-0.13;-0.48
0.42;-0.0;0.84;-59.82;151.01;-10.03;-0.05;-0.18;-0.49
0.6;0.01;0.74;7.17;-57.15;-5.0;0.03;-0.19;-0.46
0.28;-0.06;0.98;10.66;-64.23;6.86;-0.08;-0.18;-0.51
-0.07;-0.07;0.99;8.71;-64.1;3.47;-0.17;-0.16;-0.52
-0.01;-0.19;0.8;-49.71;3.88;4.47;-0.18;-0.16;-0.52
-0.01;-0.02;0.99;-4.18;3.29;1.21;-0.17;-0.18;-0.51
-0.01;-0.02;0.99;-4.01;3.23;1.01;-0.17;-0.18;-0.51
-0.01;-0.02;0.99;-4.25;3.19;1.11;-0.17;-0.19;-0.52
-0.01;-0.02;0.99;-4.61;3.26;1.32;-0.18;-0.18;-0.51
-0.01;-0.02;0.99;-4.44;3.33;1.12;-0.17;-0.18;-0.51
-0.01;-0.02;0.99;-4.24;3.46;0.73;-0.21;0.12;-1.18
-0.01;-0.02;0.98;-4.13;3.21;0.55;-0.21;0.12;-1.18
-0.01;-0.02;0.99;-4.24;3.46;0.73;-0.21;0.12;-1.18
-0.01;-0.02;0.99;-4.39;3.45;0.49;-0.21;0.12;-1.19
-0.01;-0.02;0.99;-4.43;3.29;0.55;-0.22;0.12;-1.18
-0.01;-0.02;0.99;-4.26;3.17;0.58;-0.21;0.12;-1.18
-0.01;-0.02;1.0;-4.16;3.38;0.44;-0.22;0.12;-1.18
-0.01;-0.02;0.99;-4.08;3.32;0.55;-0.21;0.12;-1.18
-0.01;-0.02;0.99;-3.87;3.35;0.49;-0.21;0.12;-1.18
0.0;-0.01;0.99;-4.25;3.26;0.66;-0.21;0.12;-1.17
-0.01;-0.02;0.99;-4.0;3.12;0.46;-0.21;0.12;-1.18
-0.01;-0.02;0.99;-4.34;3.42;0.65;-0.21;0.12;-1.18
-0.01;-0.02;0.98;-4.17;3.25;0.49;-0.21;0.12;-1.18
-0.0;-0.01;0.99;-4.44;3.21;0.65;-0.21;0.12;-1.18
-0.01;-0.02;0.99;-4.27;3.36;0.65;-0.22;0.12;-1.18
-0.01;-0.02;0.99;-4.58;3.24;0.43;-0.21;0.12;-1.19
-0.01;-0.02;0.99;-4.28;3.24;0.56;-0.22;0.12;-1.18
-0.01;-0.02;1.0;-3.74;3.25;0.39;-0.22;0.12;-1.17
-0.01;-0.02;1.0;-4.76;3.79;0.62;-0.21;0.12;-1.18
-0.0;-0.02;0.99;-4.04;3.42;0.52;-0.22;0.12;-1.17
-0.01;-0.02;0.99;-4.14;3.34;0.5;-0.22;0.12;-1.17
-0.01;-0.02;0.99;-4.3;3.3;0.55;-0.22;0.12;-1.18
-0.01;-0.03;0.99;-3.9;3.48;0.43;-0.22;0.12;-1.18
-0.02;-0.01;0.99;-5.53;2.37;0.58;-0.21;0.13;-1.18
-0.02;-0.02;0.99;-6.24;1.82;0.76;-0.21;0.12;-1.18
-0.01;-0.0;0.99;-4.19;3.87;0.61;-0.21;0.13;-1.18
-0.02;-0.0;0.99;-3.66;4.16;-17.86;-0.21;0.12;-1.18
-0.0;-0.02;0.99;-3.72;4.02;-23.08;-0.2;0.11;-1.18
-0.01;-0.01;0.99;-4.28;3.53;-23.82;-0.18;0.09;-1.18
-0.0;-0.02;1.0;-4.03;3.8;-19.01;-0.16;0.08;-1.18
